drugbank_id,name,type,cas_number,groups,synonyms
DB08539,"3-cyclopropyl-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",small molecule,,experimental,
DB08540,"2-[4-(2H-1,4-BENZOTHIAZINE-3-YL)-PIPERAZINE-1-LY]-1,3-THIAZOLE-4-CARBOXYLIC ACID ETHYLESTER",small molecule,,experimental,
DB08541,"[(3S)-9-hydroxy-1-methyl-10-oxo-4,10-dihydro-3H-benzo[g]isochromen-3-yl]acetic acid",small molecule,,experimental,
DB08542,"3,4-dihydroxy-9,10-secoandrosta-1(10),2,4-triene-9,17-dione",small molecule,,experimental,
DB08543,1-[2-HYDROXY-3-(4-CYCLOHEXYL-PHENOXY)-PROPYL]-4-(2-PYRIDYL)-PIPERAZINE,small molecule,,experimental,
DB08544,(S)-Fluoxetine,small molecule,100568-02-3,experimental,"(−)-fluoxetine|(S)-(−)-fluoxetine|(S)-N-methyl-3-(4-trifluoromethylphenoxy)-3-phenylpropylamine|(S)-N-methyl-3-(4-trifluoromethylphenyloxy)-3-(phenyl)propylamine|(S)-N-methyl-3-phenyl-3-[(α,α,α-trifluoro-p-tolyl)oxy]propylamine|(S)-N-methyl-γ-(4-trifluoromethylphenoxy)-3-phenylpropylamine|(S)-Prozac"
DB08545,(1R)-1-PHENYLETHYL 4-(ACETYLAMINO)BENZYLPHOSPHONATE,small molecule,,experimental,
DB08546,"4-[(3AS,4R,7R,8AS,8BR)-2-(1,3-BENZODIOXOL-5-YLMETHYL)-7-HYDROXY-1,3-DIOXODECAHYDROPYRROLO[3,4-A]PYRROLIZIN-4-YL]BENZENECARBOXIMIDAMIDE",small molecule,,experimental,
DB08547,PROGESTERONE-11-ALPHA-OL-HEMISUCCINATE,small molecule,,experimental,
DB08548,"[(4S)-2,2-dimethyl-1,3-dioxolan-4-yl]methyl hydrogen hex-5-enylphosphonate",small molecule,,experimental,
DB08549,"(3R)-METHYLCARBAMOYL-7-SULFOAMINO-3,4-DIHYDRO-1H-ISOQUINOLINE-2-CARBOXYLIC ACID BENZYL ESTER",small molecule,,experimental,
DB08550,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",small molecule,61563-24-4,experimental,
DB08551,(1R)-1-(2-THIENYLACETYLAMINO)-1-(3-CARBOXYPHENYL)METHYLBORONIC ACID,small molecule,,experimental,
DB08552,(1R)-1-(2-thienylacetylamino)-1-phenylmethylboronic acid,small molecule,,experimental,
DB08553,"(1E)-5-(1-piperidin-4-yl-3-pyridin-4-yl-1H-pyrazol-4-yl)-2,3-dihydro-1H-inden-1-one oxime",small molecule,,experimental,
DB08554,N-(3-carboxypropanoyl)-L-norvaline,small molecule,,experimental,
DB08555,"1-(3-bromophenyl)-7-chloro-6-methoxy-3,4-dihydroisoquinoline",small molecule,,experimental,
DB08556,"5'-ACETYL-4-{[(2,4-DIMETHYLPHENYL)SULFONYL]AMINO}-2,2'-BITHIOPHENE-5-CARBOXYLIC ACID",small molecule,,experimental,
DB08557,"2-[(2-methoxyethyl)amino]-4-(4-oxo-1,2,3,4-tetrahydro-9H-carbazol-9-yl)benzamide",small molecule,,experimental,
DB08558,"2-HYDROXYMETHYL-6-OCTYLSULFANYL-TETRAHYDRO-PYRAN-3,4,5-TRIOL",small molecule,,experimental,
DB08559,"N-[(2S,4S,6R)-2-(dihydroxymethyl)-4-hydroxy-3,3-dimethyl-7-oxo-4lambda~4~-thia-1-azabicyclo[3.2.0]hept-6-yl]-2-phenylacetamide",small molecule,,experimental,
DB08560,3-FLUORO-N-[1-(4-FLUOROPHENYL)-3-(2-THIENYL)-1H-PYRAZOL-5-YL]BENZENESULFONAMIDE,small molecule,,experimental,
DB08561,"BENZYL 6-BENZYL-5,7-DIOXO-6,7-DIHYDRO-5H-[1,3]THIAZOLO[3,2-C]PYRIMIDINE-2-CARBOXYLATE",small molecule,,experimental,
DB08562,4-(4-STYRYL-PHENYLCARBAMOYL)-BUTYRIC ACID,small molecule,,experimental,
DB08564,(2E)-N-{4-[(3-bromophenyl)amino]quinazolin-6-yl}-4-(dimethylamino)but-2-enamide,small molecule,,experimental,
DB08565,L-1-naphthyl-2-acetamido-ethane boronic acid,small molecule,,experimental,
DB08566,D-1-naphthyl-2-acetamido-ethane boronic acid,small molecule,,experimental,
DB08568,(2S)-1-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}-3-PHENYLPROPAN-2-AMINE,small molecule,,experimental,
DB08569,"3-PYRIDIN-4-YL-2,4-DIHYDRO-INDENO[1,2-.C.] PYRAZOLE",small molecule,,experimental,
DB08570,4-(ACETYLAMINO)-3-HYDROXY-5-NITROBENZOIC ACID,small molecule,,experimental,
DB08571,4-(ACETYLAMINO)-5-AMINO-3-HYDROXYBENZOIC ACID,small molecule,,experimental,
DB08572,4-{[4-AMINO-6-(CYCLOHEXYLMETHOXY)-5-NITROSOPYRIMIDIN-2-YL]AMINO}BENZAMIDE,small molecule,,experimental,
DB08573,3-[(4-CHLOROANILINO)SULFONYL]THIOPHENE-2-CARBOXYLIC ACID,small molecule,,experimental,
DB08574,"(5R)-2-SULFANYL-5-[4-(TRIFLUOROMETHYL)BENZYL]-1,3-THIAZOL-4-ONE",small molecule,,experimental,
DB08575,"2-[(1S)-1-BENZYL-2-SULFANYLETHYL]-1H-IMIDAZO[4,5-C]PYRIDIN-5-IUM",small molecule,,experimental,
DB08576,"1-(5-TERT-BUTYL-1,3,4-OXADIAZOL-2-YL)-2-(METHYLAMINO)ETHANONE",small molecule,,experimental,
DB08577,3-[(3-(2-CARBOXYETHYL)-4-METHYLPYRROL-2-YL)METHYLENE]-2-INDOLINONE,small molecule,,experimental,
DB08578,4-[(5-bromopyridin-2-yl)amino]-4-oxobutanoic acid,small molecule,,experimental,
DB08579,"4-bromo-2-{[(3R,5S)-3,5-dimethylpiperidin-1-yl]carbonyl}aniline",small molecule,,experimental,
DB08580,4-bromo-2-{[(2R)-2-(2-chlorobenzyl)pyrrolidin-1-yl]carbonyl}aniline,small molecule,,experimental,
DB08581,"4-[(4-bromo-2-{[(3R,5S)-3,5-dimethylpiperidin-1-yl]carbonyl}phenyl)amino]-4-oxobutanoic acid",small molecule,,experimental,
DB08582,"N-(4-bromo-2-{[(3R,5S)-3,5-dimethylpiperidin-1-yl]carbonyl}phenyl)-4-morpholin-4-yl-4-oxobutanamide",small molecule,,experimental,
DB08583,"2-amino-5-[3-(1-ethyl-1H-pyrazol-5-yl)-1H-pyrrolo[2,3-b]pyridin-5-yl]-N,N-dimethylbenzamide",small molecule,,experimental,
DB08584,"6-{[6-(1-methyl-1H-pyrazol-4-yl)[1,2,4]triazolo[4,3-b]pyridazin-3-yl]sulfanyl}quinoline",small molecule,,experimental,
DB08585,"S-[2-({N-[(2S)-2-hydroxy-3,3-dimethyl-4-(phosphonooxy)butanoyl]-beta-alanyl}amino)ethyl] hexanethioate",small molecule,,experimental,
DB08586,"S-[2-({N-[(2S)-2-hydroxy-3,3-dimethyl-4-(phosphonooxy)butanoyl]-beta-alanyl}amino)ethyl] octanethioate",small molecule,,experimental,
DB08587,SINAPINATE,small molecule,,experimental,
DB08588,2-({2-[(3R)-3-AMINOPIPERIDIN-1-YL]-4-OXOQUINAZOLIN-3(4H)-YL}METHYL)BENZONITRILE,small molecule,,experimental,
DB08589,SYRINGATE,small molecule,,experimental,
DB08590,1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,small molecule,,experimental,
DB08591,"5-(4-METHOXYBIPHENYL-3-YL)-1,2,5-THIADIAZOLIDIN-3-ONE 1,1-DIOXIDE",small molecule,,experimental,
DB08593,"1,2,5-THIADIAZOLIDIN-3-ONE-1,1-DIOXIDE",small molecule,,experimental,
DB08594,TERT-BUTYL 2-CYANO-2-METHYLHYDRAZINECARBOXYLATE,small molecule,,experimental,
DB08595,"4-[(1S,2R,5S)-4,4,8-TRIMETHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL",small molecule,,experimental,
DB08596,5'-deoxy-5'-piperidin-1-ylthymidine,small molecule,,experimental,
DB08597,"6-[4-(2-piperidin-1-ylethoxy)phenyl]-3-pyridin-4-ylpyrazolo[1,5-a]pyrimidine",small molecule,,experimental,
DB08598,"4-CHLORO-8-METHYL-7-(3-METHYL-BUT-2-ENYL)-6,7,8,9-TETRAHYDRO-2H-2,7,9A-TRIAZA-BENZO[CD]AZULENE-1-THIONE",small molecule,,experimental,
DB08599,N-[(4-methoxyphenyl)sulfonyl]-D-alanine,small molecule,,experimental,
DB08600,"5-CHLORO-8-METHYL-7-(3-METHYL-BUT-2-ENYL)-6,7,8,9-TETRAHYDRO-2H-2,7,9A-TRIAZA-BENZO[CD]AZULENE-1-THIONE",small molecule,,experimental,
DB08601,tributylstannanyl,small molecule,,experimental,
DB08602,"3-(2,6-difluorophenyl)-2-(methylthio)quinazolin-4(3H)-one",small molecule,,experimental,
DB08603,N-[(1S)-5-amino-1-(chloroacetyl)pentyl]-4-methylbenzenesulfonamide,small molecule,,experimental,
DB08604,Triclosan,small molecule,3380-34-5,approved,"2,4,4'-Trichloro-2'-hydroxydiphenyl ether|5-Chloro-2-(2,4-dichloro-phenoxy)-phenol|Triclosan|Triclosanum"
DB08605,"6-METHYL-2(PROPANE-1-SULFONYL)-2H-THIENO[3,2-D][1,2,3]DIAZABORININ-1-OL",small molecule,,experimental,
DB08606,"(3R,4S)-1-[(4-AMINO-5H-PYRROLO[3,2-D]PYRIMIDIN-7-YL)METHYL]-4-[(METHYLSULFANYL)METHYL]PYRROLIDIN-3-OL",small molecule,,experimental,
DB08607,"(5R)-5-(4-{[(2R)-6-HYDROXY-2,5,7,8-TETRAMETHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL]METHOXY}BENZYL)-1,3-THIAZOLIDINE-2,4-DIONE",small molecule,,experimental,
DB08608,"4-({(2R,5S)-2,5-DIMETHYL-4-[(2R)-3,3,3-TRIFLUORO-2-HYDROXY-2-METHYLPROPANOYL]PIPERAZIN-1-YL}CARBONYL)BENZONITRILE",small molecule,,experimental,
DB08609,"(N-{4-[(ETHYLANILINO)SULFONYL]-2-METHYLPHENYL}-3,3,3-TRIFLUORO-2-HYDROXY-2-METHYLPROPANAMIDE",small molecule,,experimental,
DB08610,N-(2-AMINOETHYL)-2-{3-CHLORO-4-[(4-ISOPROPYLBENZYL)OXY]PHENYL} ACETAMIDE,small molecule,,experimental,
DB08611,"2-[(2',3',4'-TRIFLUOROBIPHENYL-2-YL)OXY]ETHANOL",small molecule,,experimental,
DB08612,"1,1,1-TRIFLUORO-3-(OCTYLTHIO)ACETONE",small molecule,,experimental,
DB08613,"2,2,2-TRIFLUORO-1-{5-[(3-PHENYL-5,6-DIHYDROIMIDAZO[1,2-A]PYRAZIN-7(8H)-YL)CARBONYL]THIOPHEN-2-YL}ETHANE-1,1-DIOL",small molecule,,experimental,
DB08614,"3-[[(METHYLAMINO)SULFONYL]AMINO]-2-OXO-6-PHENYL-N-[3,3,3-TRIFLUORO-1-(1-METHYLETHYL)-2-OXOPHENYL]-1(2H)-PYRIDINE ACETAMIDE",small molecule,,experimental,
DB08615,"2-[4-(DIMETHYLAMINO)PHENYL]-6-HYDROXY-3-METHYL-1,3-BENZOTHIAZOL-3-IUM",small molecule,,experimental,
DB08617,"4-(2,2,2-TRIFLUOROETHYL)-L-PHENYLALANINE",small molecule,,experimental,
DB08618,3-(HYDROXY-PHENYL-PHOSPHINOYLOXY)-8-METHYL-8-AZA-BICYCLO[3.2.1]OCTANE-2-CARBOXYLIC ACID METHYL ESTER,small molecule,,experimental,
DB08619,TESTOSTERONE HEMISUCCINATE,small molecule,,experimental,
DB08620,"{(2Z)-3-[(6-chloropyridin-3-yl)methyl]-1,3-thiazolidin-2-ylidene}cyanamide",small molecule,,experimental,
DB08621,Thiamphenicol,small molecule,15318-45-3,experimental|investigational,
DB08622,"4-(4-CHLORO-PHENYL)-1-{3-[2-(4-FLUORO-PHENYL)-[1,3]DITHIOLAN-2-YL]-PROPYL}-PIPERIDIN-4-OL",small molecule,,experimental,
DB08623,"2-[CARBOXY-(2-THIOPHEN-2-YL-ACETYLAMINO)-METHYL]-5-METHYLENE-5,6-DIHYDRO-2H-[1,3]THIAZINE-4-CARBOXYLIC ACID",small molecule,,experimental,
DB08624,BENZOTHIAZOLE,small molecule,,experimental,
DB08626,Thiorphan,small molecule,76721-89-6,experimental,
DB08627,"(5R)-4-HYDROXY-3,5-DIMETHYL-5-[(1E,3E)-2-METHYLPENTA-1,3-DIENYL]THIOPHEN-2(5H)-ONE",small molecule,,experimental,
DB08628,"(5R)-5-[(1E)-BUTA-1,3-DIENYL]-4-HYDROXY-3,5-DIMETHYLTHIOPHEN-2(5H)-ONE",small molecule,,experimental,
DB08629,"N1-(2-AMINO-4-METHYLPENTYL)OCTAHYDRO-PYRROLO[1,2-A] PYRIMIDINE",small molecule,,experimental,
DB08631,"N-(4-CHLOROPHENYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",small molecule,,experimental,
DB08632,"1,3,5-BENZENETRICARBOXYLIC ACID",small molecule,,experimental,
DB08633,TNP-470,small molecule,129298-91-5,investigational,O-(chloroacetylcarbamoyl)fumagillol|O-chloroacetylcarbamoylfumagillol
DB08634,6-BENZYL-1-BENZYLOXYMETHYL-5-ISOPROPYL URACIL,small molecule,,experimental,
DB08635,N-(TRANS-4'-NITRO-4-STILBENYL)-N-METHYL-5-AMINO-PENTANOIC ACID,small molecule,,experimental,
DB08636,2-Hydroxybenzalpyruvate,small molecule,90293-62-2,experimental,
DB08637,4-(2-METHOXYPHENYL)-2-OXOBUT-3-ENOIC ACID,small molecule,,experimental,
DB08638,2-AMINO-3-(1-HYDROPEROXY-1H-INDOL-3-YL)PROPAN-1-OL,small molecule,,experimental,
DB08639,Dapivirine,small molecule,244767-67-7,investigational,
DB08640,"(2S,3S)-3-FORMYL-2-({[(4-METHYLPHENYL)SULFONYL]AMINO}METHYL)PENTANOIC ACID",small molecule,,experimental,
DB08641,"(2S,3S)-3-FORMYL-2-({[(4-NITROPHENYL)SULFONYL]AMINO}METHYL)PENTANOIC ACID",small molecule,,experimental,
DB08642,"(2R,6S)-6-{[methyl(3,4,5-trimethoxyphenyl)amino]methyl}-1,2,5,6,7,8-hexahydroquinazoline-2,4-diamine",small molecule,,experimental,
DB08643,2-(2-{2-[(BIPHENYL-4-YLMETHYL)-AMINO]-3-MERCAPTO-PENTANOYLAMINO}-ACETYLAMINO)-3-METHYL-BUTYRIC ACID METHYL ESTER,small molecule,,experimental,
DB08644,{1-[2-(1-FORMYL-PROPYL)-3-METHANESULFONYLAMINO-PYRROLIDINE-1-CARBONYL]-2-METHYL-PROPYL}-CARBAMIC ACID TERT-BUTYL ESTER,small molecule,,experimental,
DB08645,"6-CHLORO-3-(DICHLOROMETHYL)-3,4-DIHYDRO-2H-1,2,4-BENZOTHIADIAZINE-7-SULFONAMIDE 1,1-DIOXIDE",small molecule,,experimental,
DB08646,TRW3-(2-AMINO-3-HYDROXY-PROPYL)-6-(N'-CYCLOHEXYL-HYDRAZINO)OCTAHYDRO-INDOL-7-OL,small molecule,,experimental,
DB08647,TRAZEOLIDE,small molecule,,experimental,
DB08648,"(1R,3S,5S,8R)-8-Hydroxy-2-oxabicyclo[3.3.1]non-6-ene-3,5-dicarboxylic acid",small molecule,,experimental,
DB08649,(1S)-1-AMINO-2-(1H-INDOL-3-YL)ETHANOL,small molecule,,experimental,
DB08651,3'-THIO-THYMIDINE-5'-PHOSPHATE,small molecule,,experimental,
DB08652,2-(1H-INDOL-3-YL)ACETAMIDE,small molecule,,experimental,
DB08653,2-(1H-INDOL-3-YL)ETHANAMINE,small molecule,,experimental,
DB08654,"TRANS-(1S,2S)-2-AMINO-1,2,3,4-TETRAHYDRONAPHTHALEN-1-OL",small molecule,,experimental,
DB08655,"9-ACETYL-2,3,4,9-TETRAHYDRO-1H-CARBAZOL-1-ONE",small molecule,,experimental,
DB08656,5-amino-2-methyl-N-[(1R)-1-naphthalen-1-ylethyl]benzamide,small molecule,,experimental,
DB08657,2-(4-(2-((3-(5-(PYRIDIN-2-YLTHIO)THIAZOL-2-YL)UREIDO)METHYL)-1H-IMIDAZOL-4-YL)PHENOXY)ACETIC ACID,small molecule,,experimental,
DB08658,ETHYL HYDROGEN DIETHYLAMIDOPHOSPHATE,small molecule,,experimental,
DB08659,2-(hydrazinocarbonyl)-3-phenyl-1H-indole-5-sulfonamide,small molecule,,experimental,
DB08660,"1,2,5,8-tetrahydroxyanthracene-9,10-dione",small molecule,,experimental,
DB08661,"1-(2,5-dideoxy-5-pyrrolidin-1-yl-beta-L-erythro-pentofuranosyl)-5-methylpyrimidine-2,4(1H,3H)-dione",small molecule,,experimental,
DB08662,3-[1-(4-BROMO-PHENYL)-2-METHYL-PROPYL]-4-HYDROXY-CHROMEN-2-ONE,small molecule,,experimental,
DB08663,4-HYDROXY-7-METHOXY-3-(1-PHENYL-PROPYL)-CHROMEN-2-ONE,small molecule,,experimental,
DB08664,({3-[1-(4-HYDROXY-2-OXO-2H-CHROMEN-3-YL)-PROPYL]-PHENYLCARBAMOYL}-METHYL)-CARBAMIC ACID TERT-BUTYL ESTER,small molecule,,experimental,
DB08665,"6,11-DIHYDRO-11-ETHYL-6-METHYL-9-NITRO-5H-PYRIDO[2,3-B][1,5]BENZODIAZEPIN-5-ONE",small molecule,,experimental,
DB08666,5-imino-4-(3-trifluoromethyl-phenylazo)-5H-pyrazol-3-ylamine,small molecule,,experimental,
DB08667,4-(4-fluoro-phenylazo)-5-imino-5H-pyrazol-3-ylamine,small molecule,,experimental,
DB08668,3-(5-amino-3-imino-3H-pyrazol-4-ylazo)-benzoic acid,small molecule,,experimental,
DB08669,"METHYL N-[(2S,3R)-3-AMINO-2-HYDROXY-3-(4-METHYLPHENYL)PROPANOYL]-D-ALANYL-D-LEUCINATE",small molecule,,experimental,
DB08670,"METHYL N-[(2S,3R)-3-AMINO-2-HYDROXY-3-(4-ISOPROPYLPHENYL)PROPANOYL]-D-ALANYL-D-LEUCINATE",small molecule,,experimental,
DB08671,5-IMINO-4-(2-TRIFLUOROMETHYL-PHENYLAZO)-5H-PYRAZOL-3-YLAMINE,small molecule,,experimental,
DB08672,4-[(3R)-3-{[2-(4-FLUOROPHENYL)-2-OXOETHYL]AMINO}BUTYL]BENZAMIDE,small molecule,,experimental,
DB08673,"4-[(5-ISOPROPYL-1,3-THIAZOL-2-YL)AMINO]BENZENESULFONAMIDE",small molecule,,experimental,
DB08674,"(20S)-19,20,21,22-TETRAHYDRO-19-OXO-5H-18,20-ETHANO-12,14-ETHENO-6,10-METHENO-18H-BENZ[D]IMIDAZO[4,3-K][1,6,9,12]OXATRIAZA-CYCLOOCTADECOSINE-9-CARBONITRILE",small molecule,,experimental,
DB08675,"(5Z)-7-{(1R,4S,5R,6R)-6-[(1E)-1-Octen-1-yl]-2,3-diazabicyclo[2.2.1]hept-2-en-5-yl}-5-heptenoic acid",small molecule,,experimental,
DB08676,"(20S)-19,20,22,23-TETRAHYDRO-19-OXO-5H,21H-18,20-ETHANO-12,14-ETHENO-6,10-METHENOBENZ[D]IMIDAZO[4,3-L][1,6,9,13]OXATRIAZACYCLONOADECOSINE-9-CARBONITRILE",small molecule,,experimental,
DB08677,N-(5-ISOPROPYL-THIAZOL-2-YL)-2-PYRIDIN-3-YL-ACETAMIDE,small molecule,,experimental,
DB08678,(4-ETHYLPHENYL)SULFAMIC ACID,small molecule,,experimental,
DB08680,N-[4-CLORO-3-(T-BUTYLOXOME)PHENYL-2-METHYL-3-FURAN-CARBOTHIAMIDE,small molecule,,experimental,
DB08681,1-METHYL ETHYL 2-CHLORO-5-[[[(1-METHYLETHOXY)THIOOXO]METHYL]AMINO]-BENZOATE,small molecule,,experimental,
DB08682,"1-METHYL ETHYL 1-CHLORO-5-[[(5,6DIHYDRO-2-METHYL-1,4-OXATHIIN-3-YL)CARBONYL]AMINO]BENZOATE",small molecule,,experimental,
DB08683,"REL-(9R,12S)-9,10,11,12-TETRAHYDRO-9,12-EPOXY-1H-DIINDOLO[1,2,3-FG:3',2',1'-KL]PYRROLO[3,4-I][1,6]BENZODIAZOCINE-1,3(2H)-DIONE",small molecule,,experimental,
DB08684,O-DECYL HYDROGEN THIOCARBONATE,small molecule,,experimental,
DB08685,"1-(1,4-dimethyl-1,2,3,4-tetrahydroquinoxalin-6-yl)methanamine",small molecule,,experimental,
DB08686,"5,6,7,8,9,10-HEXAHYDRO-4-HYDROXY-3-(1-PHENYLPROPYL)CYCLOOCTA[B]PYRAN-2-ONE",small molecule,,experimental,
DB08687,N-[(1-CHLORO-4-HYDROXYISOQUINOLIN-3-YL)CARBONYL]GLYCINE,small molecule,,experimental,
DB08688,undecan-2-one,small molecule,,experimental,
DB08689,UBIQUINONE-1,small molecule,,experimental,
DB08690,UBIQUINONE-2,small molecule,,experimental,
DB08691,"ethyl 3-[(E)-2-amino-1-cyanoethenyl]-6,7-dichloro-1-methyl-1H-indole-2-carboxylate",small molecule,,experimental,
DB08692,D-1-(4-chlorophenyl)-2-(acetamido)ethane boronic acid,small molecule,,experimental,
DB08693,L-1-(4-chlorophenyl)-2-(acetamido)ethane boronic acid,small molecule,,experimental,
DB08694,"9-amino-5-(2-aminopyrimidin-4-yl)pyrido[3',2':4,5]pyrrolo[1,2-c]pyrimidin-4-ol",small molecule,,experimental,
DB08695,3-(4-nitrophenyl)-1H-pyrazole,small molecule,,experimental,
DB08697,"4-(2-aminoethoxy)-N-(3-chloro-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide",small molecule,,experimental,
DB08698,"1-[(3S)-5-PHENYL-3-THIOPHEN-2-YL-3H-1,4-BENZODIAZEPIN-2-YL]AZETIDIN-3-OL",small molecule,,experimental,
DB08699,"1-tert-butyl-3-(3-methylbenzyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",small molecule,,experimental,
DB08701,"2-(3-BROMOPHENYL)-6-[(2-HYDROXYETHYL)AMINO]-1H-BENZO[DE]ISOQUINOLINE-1,3(2H)-DIONE",small molecule,,experimental,
DB08702,"2,5-DIPHENYLFURAN-3,4-DICARBOXYLIC ACID",small molecule,,experimental,
DB08703,"12-(2-hydroxyethyl)-2-(1-methylethoxy)-13,14-dihydronaphtho[2,1-a]pyrrolo[3,4-c]carbazol-5(12H)-one",small molecule,,experimental,
DB08704,"[[(3R,4R,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-(pentanoylamino)oxan-2-ylidene]amino] N-phenylcarbamate",small molecule,,experimental,
DB08705,"6-(5-BROMO-2-HYDROXYPHENYL)-2-OXO-4-PHENYL-1,2-DIHYDROPYRIDINE-3-CARBONITRILE",small molecule,,experimental,
DB08706,"(2S)-({(5Z)-5-[(5-ETHYL-2-FURYL)METHYLENE]-4-OXO-4,5-DIHYDRO-1,3-THIAZOL-2-YL}AMINO)(4-FLUOROPHENYL)ACETIC ACID",small molecule,,experimental,
DB08707,"4-[3-(4-chlorophenyl)-2,1-benzisoxazol-5-yl]pyrimidin-2-amine",small molecule,,experimental,
DB08708,"N-cyclohexyl-3-[3-(trifluoromethyl)phenyl][1,2,4]triazolo[4,3-b]pyridazin-6-amine",small molecule,,experimental,
DB08709,"2,3-diphenyl-1H-indole-7-carboxylic acid",small molecule,,experimental,
DB08710,"(5Z)-5-[(5-ETHYL-2-FURYL)METHYLENE]-2-{[(S)-(4-FLUOROPHENYL)(1H-TETRAZOL-5-YL)METHYL]AMINO}-1,3-THIAZOL-4(5H)-ONE",small molecule,,experimental,
DB08711,Methyl vanillate,small molecule,3943-74-6,experimental,"4-hydroxy-3-methoxy methyl benzoate|4-hydroxy-3-methoxybenzoic acid methyl ester|Methyl 3-methoxy-4-hydroxybenzoate|Methyl 4-hydroxy-3-methoxybenzoate|Vanillic acid, methyl ester"
DB08712,11-[(MERCAPTOCARBONYL)OXY]UNDECANOIC ACID,small molecule,,experimental,
DB08713,"2,6-DIMETHYL-1-(3-[3-METHYL-5-ISOXAZOLYL]-PROPANYL)-4-[2N-METHYL-2H-TETRAZOL-5-YL]-PHENOL",small molecule,,experimental,
DB08714,"2,6-DIMETHYL-1-(3-[3-METHYL-5-ISOXAZOLYL]-PROPANYL)-4-[4-METHYL-2H-TETRAZOL-2-YL]-PHENOL",small molecule,,experimental,
DB08715,"2,6-DIMETHYL-1-(3-[3-METHYL-5-ISOXAZOLYL]-PROPANYL)-4-[2-METHYL-4-ISOXAZOLYL]-PHENOL",small molecule,,experimental,
DB08717,"[(2S)-4-methyl-3-oxo-2,3,4,5-tetrahydro-1H-1,4-benzodiazepin-2-yl]acetic acid",small molecule,,experimental,
DB08718,"4-(3-ethylthiophen-2-yl)benzene-1,2-diol",small molecule,,experimental,
DB08719,"5-(5-(6-CHLORO-4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)PENTYL)-3-METHYL ISOXAZOLE",small molecule,,experimental,
DB08720,"5-(5-(4-(4,5-dihydro-2-oxazoly)phenoxy)pentyl)-3-methyl osoxazole",small molecule,,experimental,
DB08721,"5-(5-(2,6-dichloro-4-(4,5-dihydro-2-oxazolyl)phenoxy)pentyl)-3-(hydroxyethyl oxymethyleneoxymethyl) isoxazole",small molecule,,experimental,
DB08722,5-(7-(6-chloro-4-(5-hydro-4-methyl-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole,small molecule,,experimental,
DB08723,"5-(5-(2,6-DICHLORO-4-(4,5-DIHYDRO-2-OXAZOLY)PHENOXY)PENTYL)-3-METHYL ISOXAZOLE",small molecule,,experimental,
DB08724,5-(5-(4-(5-hydro-4-methyl-2-oxazolyl)phenoxy)pentyl)-3-methyl isoxazole,small molecule,,experimental,
DB08725,5-(7-(5-hydro-4-ethyl-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole,small molecule,,experimental,
DB08726,"5-(7-(4-(4,5-dihydro-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole",small molecule,,experimental,
DB08727,5-(7-(5-hydro-4-methyl-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole,small molecule,,experimental,
DB08728,"5-(3-(2,6-dichloro-4-(4,5-dihydro-2-oxazolyl)phenoxy)propyl)-3-methyl isoxazole",small molecule,,experimental,
DB08729,"5-ethoxy-4-(1-methyl-7-oxo-3-propyl-6,7-dihydro-1H-pyrazolo[4,3-d]pyrimidin-5-yl)thiophene-2-sulfonamide",small molecule,,experimental,
DB08730,3-FLUORO-5-MORPHOLIN-4-YL-N-[1-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-6-YL]BENZAMIDE,small molecule,,experimental,
DB08731,"2-[(1R)-2-carboxy-1-(naphthalen-1-ylmethyl)ethyl]-1,3-dioxo-2,3-dihydro-1H-isoindole-5-carboxylic acid",small molecule,,experimental,
DB08732,NALPHA-[(BENZYLOXY)CARBONYL]-N-[(1R)-4-HYDROXY-1-METHYL-2-OXOBUTYL]-L-PHENYLALANINAMIDE,small molecule,,experimental,
DB08733,"(2R,3R)-N^1^-[(1S)-2,2-DIMETHYL-1-(METHYLCARBAMOYL)PROPYL]-N^4^-HYDROXY-2-(2-METHYLPROPYL)-3-{[(1,3-THIAZOL-2-YLCARBONYL)AMINO]METHYL}BUTANEDIAMIDE",small molecule,,experimental,
DB08734,"6,6-DIMETHYL-1-[3-(2,4,5-TRICHLOROPHENOXY)PROPOXY]-1,6-DIHYDRO-1,3,5-TRIAZINE-2,4-DIAMINE",small molecule,,experimental,
DB08735,"R,S-Warfarin alcohol",small molecule,37571-78-1,experimental,
